,Year,Distance,Gender,Rank,DistancesCategory,Result,Stroke_Backstroke,Stroke_Breaststroke,Stroke_Butterfly,Stroke_Freestyle,Stroke_Individual medley
0,2020,100,1,1,0,51,1,0,0,0,0
1,2020,100,1,2,0,52,1,0,0,0,0
2,2020,100,1,3,0,52,1,0,0,0,0
3,2020,100,1,4,0,52,1,0,0,0,0
4,2020,100,1,4,0,52,1,0,0,0,0
5,2020,100,1,4,0,52,1,0,0,0,0
6,2020,100,1,4,0,52,1,0,0,0,0
7,2020,100,1,4,0,52,1,0,0,0,0
8,2020,100,1,1,0,57,0,1,0,0,0
9,2020,100,1,2,0,58,0,1,0,0,0
10,2020,100,1,3,0,58,0,1,0,0,0
11,2020,100,1,4,0,58,0,1,0,0,0
12,2020,100,1,4,0,58,0,1,0,0,0
13,2020,100,1,4,0,58,0,1,0,0,0
14,2020,100,1,4,0,58,0,1,0,0,0
15,2020,100,1,4,0,59,0,1,0,0,0
16,2020,100,1,1,0,49,0,0,1,0,0
17,2020,100,1,2,0,49,0,0,1,0,0
18,2020,100,1,3,0,50,0,0,1,0,0
19,2020,100,1,4,0,50,0,0,1,0,0
20,2020,100,1,4,0,50,0,0,1,0,0
21,2020,100,1,4,0,50,0,0,1,0,0
22,2020,100,1,4,0,51,0,0,1,0,0
23,2020,100,1,4,0,51,0,0,1,0,0
24,2020,100,1,1,0,47,0,0,0,1,0
25,2020,100,1,2,0,47,0,0,0,1,0
26,2020,100,1,3,0,47,0,0,0,1,0
27,2020,100,1,4,0,47,0,0,0,1,0
28,2020,100,1,4,0,47,0,0,0,1,0
29,2020,100,1,4,0,47,0,0,0,1,0
30,2020,100,1,4,0,48,0,0,0,1,0
31,2020,100,1,4,0,48,0,0,0,1,0
32,2020,1500,1,1,3,879,0,0,0,1,0
33,2020,1500,1,2,3,880,0,0,0,1,0
34,2020,1500,1,3,3,880,0,0,0,1,0
35,2020,1500,1,4,3,885,0,0,0,1,0
36,2020,1500,1,4,3,895,0,0,0,1,0
37,2020,1500,1,4,3,895,0,0,0,1,0
38,2020,1500,1,4,3,903,0,0,0,1,0
39,2020,1500,1,4,3,904,0,0,0,1,0
40,2020,200,1,1,0,113,1,0,0,0,0
41,2020,200,1,2,0,114,1,0,0,0,0
42,2020,200,1,3,0,114,1,0,0,0,0
43,2020,200,1,4,0,115,1,0,0,0,0
44,2020,200,1,4,0,116,1,0,0,0,0
45,2020,200,1,4,0,116,1,0,0,0,0
46,2020,200,1,4,0,117,1,0,0,0,0
47,2020,200,1,4,0,119,1,0,0,0,0
48,2020,200,1,1,0,126,0,1,0,0,0
49,2020,200,1,2,0,127,0,1,0,0,0
50,2020,200,1,3,0,127,0,1,0,0,0
51,2020,200,1,4,0,127,0,1,0,0,0
52,2020,200,1,4,0,127,0,1,0,0,0
53,2020,200,1,4,0,128,0,1,0,0,0
54,2020,200,1,4,0,128,0,1,0,0,0
55,2020,200,1,4,0,128,0,1,0,0,0
56,2020,200,1,1,0,111,0,0,1,0,0
57,2020,200,1,2,0,113,0,0,1,0,0
58,2020,200,1,3,0,114,0,0,1,0,0
59,2020,200,1,4,0,114,0,0,1,0,0
60,2020,200,1,4,0,114,0,0,1,0,0
61,2020,200,1,4,0,115,0,0,1,0,0
62,2020,200,1,4,0,115,0,0,1,0,0
63,2020,200,1,4,0,115,0,0,1,0,0
64,2020,200,1,1,0,104,0,0,0,1,0
65,2020,200,1,2,0,104,0,0,0,1,0
66,2020,200,1,3,0,104,0,0,0,1,0
67,2020,200,1,4,0,104,0,0,0,1,0
68,2020,200,1,4,0,105,0,0,0,1,0
69,2020,200,1,4,0,105,0,0,0,1,0
70,2020,200,1,4,0,105,0,0,0,1,0
71,2020,200,1,4,0,105,0,0,0,1,0
72,2020,200,1,1,0,115,0,0,0,0,1
73,2020,200,1,2,0,115,0,0,0,0,1
74,2020,200,1,3,0,116,0,0,0,0,1
75,2020,200,1,4,0,116,0,0,0,0,1
76,2020,200,1,4,0,117,0,0,0,0,1
77,2020,200,1,4,0,117,0,0,0,0,1
78,2020,200,1,4,0,117,0,0,0,0,1
79,2020,200,1,4,0,117,0,0,0,0,1
80,2020,400,1,1,0,223,0,0,0,1,0
81,2020,400,1,2,0,223,0,0,0,1,0
82,2020,400,1,3,0,223,0,0,0,1,0
83,2020,400,1,4,0,224,0,0,0,1,0
84,2020,400,1,4,0,224,0,0,0,1,0
85,2020,400,1,4,0,224,0,0,0,1,0
86,2020,400,1,4,0,225,0,0,0,1,0
87,2020,400,1,4,0,225,0,0,0,1,0
88,2020,400,1,1,0,249,0,0,0,0,1
89,2020,400,1,2,0,250,0,0,0,0,1
90,2020,400,1,3,0,250,0,0,0,0,1
91,2020,400,1,4,0,250,0,0,0,0,1
92,2020,400,1,4,0,250,0,0,0,0,1
93,2020,400,1,4,0,251,0,0,0,0,1
94,2020,400,1,4,0,251,0,0,0,0,1
95,2020,400,1,4,0,251,0,0,0,0,1
96,2020,50,1,1,0,21,0,0,0,1,0
97,2020,50,1,2,0,21,0,0,0,1,0
98,2020,50,1,3,0,21,0,0,0,1,0
99,2020,50,1,4,0,21,0,0,0,1,0
100,2020,50,1,4,0,21,0,0,0,1,0
101,2020,50,1,4,0,21,0,0,0,1,0
102,2020,50,1,4,0,21,0,0,0,1,0
103,2020,50,1,4,0,21,0,0,0,1,0
104,2020,800,1,1,1,461,0,0,0,1,0
105,2020,800,1,2,1,462,0,0,0,1,0
106,2020,800,1,3,1,462,0,0,0,1,0
107,2020,800,1,4,1,462,0,0,0,1,0
108,2020,800,1,4,1,465,0,0,0,1,0
109,2020,800,1,4,1,465,0,0,0,1,0
110,2020,800,1,4,1,469,0,0,0,1,0
111,2020,800,1,4,1,473,0,0,0,1,0
112,2020,100,0,1,0,57,1,0,0,0,0
113,2020,100,0,2,0,57,1,0,0,0,0
114,2020,100,0,3,0,58,1,0,0,0,0
115,2020,100,0,4,0,58,1,0,0,0,0
116,2020,100,0,4,0,58,1,0,0,0,0
117,2020,100,0,4,0,58,1,0,0,0,0
118,2020,100,0,4,0,59,1,0,0,0,0
119,2020,100,0,4,0,59,1,0,0,0,0
120,2020,100,0,1,0,64,0,1,0,0,0
121,2020,100,0,2,0,65,0,1,0,0,0
122,2020,100,0,3,0,65,0,1,0,0,0
123,2020,100,0,4,0,65,0,1,0,0,0
124,2020,100,0,4,0,66,0,1,0,0,0
125,2020,100,0,4,0,66,0,1,0,0,0
126,2020,100,0,4,0,66,0,1,0,0,0
127,2020,100,0,4,0,66,0,1,0,0,0
128,2020,100,0,1,0,55,0,0,1,0,0
129,2020,100,0,2,0,55,0,0,1,0,0
130,2020,100,0,3,0,55,0,0,1,0,0
131,2020,100,0,4,0,55,0,0,1,0,0
132,2020,100,0,4,0,56,0,0,1,0,0
133,2020,100,0,4,0,56,0,0,1,0,0
134,2020,100,0,4,0,56,0,0,1,0,0
135,2020,100,0,4,0,57,0,0,1,0,0
136,2020,100,0,1,0,51,0,0,0,1,0
137,2020,100,0,2,0,52,0,0,0,1,0
138,2020,100,0,3,0,52,0,0,0,1,0
139,2020,100,0,4,0,52,0,0,0,1,0
140,2020,100,0,4,0,52,0,0,0,1,0
141,2020,100,0,4,0,52,0,0,0,1,0
142,2020,100,0,4,0,52,0,0,0,1,0
143,2020,100,0,4,0,53,0,0,0,1,0
144,2020,1500,0,1,3,937,0,0,0,1,0
145,2020,1500,0,2,3,941,0,0,0,1,0
146,2020,1500,0,3,3,942,0,0,0,1,0
147,2020,1500,0,4,3,946,0,0,0,1,0
148,2020,1500,0,4,3,953,0,0,0,1,0
149,2020,1500,0,4,3,960,0,0,0,1,0
150,2020,1500,0,4,3,960,0,0,0,1,0
151,2020,1500,0,4,3,965,0,0,0,1,0
152,2020,200,0,1,0,124,1,0,0,0,0
153,2020,200,0,2,0,125,1,0,0,0,0
154,2020,200,0,3,0,126,1,0,0,0,0
155,2020,200,0,4,0,126,1,0,0,0,0
156,2020,200,0,4,0,126,1,0,0,0,0
157,2020,200,0,4,0,128,1,0,0,0,0
158,2020,200,0,4,0,128,1,0,0,0,0
159,2020,200,0,4,0,128,1,0,0,0,0
160,2020,200,0,1,0,138,0,1,0,0,0
161,2020,200,0,2,0,139,0,1,0,0,0
162,2020,200,0,3,0,140,0,1,0,0,0
163,2020,200,0,4,0,140,0,1,0,0,0
164,2020,200,0,4,0,142,0,1,0,0,0
165,2020,200,0,4,0,142,0,1,0,0,0
166,2020,200,0,4,0,143,0,1,0,0,0
167,2020,200,0,4,0,144,0,1,0,0,0
168,2020,200,0,1,0,123,0,0,1,0,0
169,2020,200,0,2,0,125,0,0,1,0,0
170,2020,200,0,3,0,125,0,0,1,0,0
171,2020,200,0,4,0,126,0,0,1,0,0
172,2020,200,0,4,0,127,0,0,1,0,0
173,2020,200,0,4,0,127,0,0,1,0,0
174,2020,200,0,4,0,127,0,0,1,0,0
175,2020,200,0,4,0,129,0,0,1,0,0
176,2020,200,0,1,0,113,0,0,0,1,0
177,2020,200,0,2,0,113,0,0,0,1,0
178,2020,200,0,3,0,114,0,0,0,1,0
179,2020,200,0,4,0,115,0,0,0,1,0
180,2020,200,0,4,0,115,0,0,0,1,0
181,2020,200,0,4,0,115,0,0,0,1,0
182,2020,200,0,4,0,115,0,0,0,1,0
183,2020,200,0,4,0,116,0,0,0,1,0
184,2020,200,0,1,0,128,0,0,0,0,1
185,2020,200,0,2,0,128,0,0,0,0,1
186,2020,200,0,3,0,129,0,0,0,0,1
187,2020,200,0,4,0,129,0,0,0,0,1
188,2020,200,0,4,0,129,0,0,0,0,1
189,2020,200,0,4,0,130,0,0,0,0,1
190,2020,200,0,4,0,132,0,0,0,0,1
191,2020,200,0,4,0,132,0,0,0,0,1
192,2020,400,0,1,0,236,0,0,0,1,0
193,2020,400,0,2,0,237,0,0,0,1,0
194,2020,400,0,3,0,241,0,0,0,1,0
195,2020,400,0,4,0,242,0,0,0,1,0
196,2020,400,0,4,0,244,0,0,0,1,0
197,2020,400,0,4,0,244,0,0,0,1,0
198,2020,400,0,4,0,246,0,0,0,1,0
199,2020,400,0,4,0,248,0,0,0,1,0
200,2020,50,0,1,0,23,0,0,0,1,0
201,2020,50,0,2,0,24,0,0,0,1,0
202,2020,50,0,3,0,24,0,0,0,1,0
203,2020,50,0,4,0,24,0,0,0,1,0
204,2020,50,0,4,0,24,0,0,0,1,0
205,2020,50,0,4,0,24,0,0,0,1,0
206,2020,50,0,4,0,24,0,0,0,1,0
207,2020,50,0,4,0,24,0,0,0,1,0
208,2020,800,0,1,1,492,0,0,0,1,0
209,2020,800,0,2,1,493,0,0,0,1,0
210,2020,800,0,3,1,498,0,0,0,1,0
211,2020,800,0,4,1,499,0,0,0,1,0
212,2020,800,0,4,1,501,0,0,0,1,0
213,2020,800,0,4,1,502,0,0,0,1,0
214,2020,800,0,4,1,504,0,0,0,1,0
215,2020,800,0,4,1,506,0,0,0,1,0
216,2016,100,1,1,0,51,1,0,0,0,0
217,2016,100,1,2,0,52,1,0,0,0,0
218,2016,100,1,3,0,52,1,0,0,0,0
219,2016,100,1,4,0,52,1,0,0,0,0
220,2016,100,1,4,0,52,1,0,0,0,0
221,2016,100,1,4,0,52,1,0,0,0,0
222,2016,100,1,4,0,53,1,0,0,0,0
223,2016,100,1,4,0,53,1,0,0,0,0
224,2016,100,0,1,0,58,1,0,0,0,0
225,2016,100,0,2,0,58,1,0,0,0,0
226,2016,100,0,3,0,58,1,0,0,0,0
227,2016,100,0,3,0,58,1,0,0,0,0
228,2016,100,0,4,0,58,1,0,0,0,0
229,2016,100,0,4,0,58,1,0,0,0,0
230,2016,100,0,4,0,59,1,0,0,0,0
231,2016,100,0,4,0,59,1,0,0,0,0
232,2016,100,1,1,0,57,0,1,0,0,0
233,2016,100,1,2,0,58,0,1,0,0,0
234,2016,100,1,3,0,58,0,1,0,0,0
235,2016,100,1,4,0,59,0,1,0,0,0
236,2016,100,1,4,0,59,0,1,0,0,0
237,2016,100,1,4,0,59,0,1,0,0,0
238,2016,100,1,4,0,59,0,1,0,0,0
239,2016,100,1,4,0,59,0,1,0,0,0
240,2016,100,0,1,0,64,0,1,0,0,0
241,2016,100,0,2,0,65,0,1,0,0,0
242,2016,100,0,3,0,65,0,1,0,0,0
243,2016,100,0,4,0,66,0,1,0,0,0
244,2016,100,0,4,0,66,0,1,0,0,0
245,2016,100,0,4,0,67,0,1,0,0,0
246,2016,100,0,4,0,67,0,1,0,0,0
247,2016,100,0,4,0,68,0,1,0,0,0
248,2016,100,1,1,0,50,0,0,1,0,0
249,2016,100,1,2,0,51,0,0,1,0,0
250,2016,100,1,2,0,51,0,0,1,0,0
251,2016,100,1,2,0,51,0,0,1,0,0
252,2016,100,1,4,0,51,0,0,1,0,0
253,2016,100,1,4,0,51,0,0,1,0,0
254,2016,100,1,4,0,51,0,0,1,0,0
255,2016,100,1,4,0,51,0,0,1,0,0
256,2016,100,0,2,0,55,0,0,1,0,0
257,2016,100,0,3,0,56,0,0,1,0,0
258,2016,100,0,4,0,56,0,0,1,0,0
259,2016,100,0,4,0,56,0,0,1,0,0
260,2016,100,0,4,0,56,0,0,1,0,0
261,2016,100,0,4,0,57,0,0,1,0,0
262,2016,100,0,4,0,57,0,0,1,0,0
263,2016,100,1,1,0,47,0,0,0,1,0
264,2016,100,1,2,0,47,0,0,0,1,0
265,2016,100,1,3,0,47,0,0,0,1,0
266,2016,100,1,4,0,47,0,0,0,1,0
267,2016,100,1,4,0,48,0,0,0,1,0
268,2016,100,1,4,0,48,0,0,0,1,0
269,2016,100,1,4,0,48,0,0,0,1,0
270,2016,100,1,4,0,48,0,0,0,1,0
271,2016,100,0,1,0,52,0,0,0,1,0
272,2016,100,0,1,0,52,0,0,0,1,0
273,2016,100,0,3,0,52,0,0,0,1,0
274,2016,100,0,4,0,53,0,0,0,1,0
275,2016,100,0,4,0,53,0,0,0,1,0
276,2016,100,0,4,0,53,0,0,0,1,0
277,2016,100,0,4,0,53,0,0,0,1,0
278,2016,100,0,4,0,53,0,0,0,1,0
279,2016,1500,1,1,3,874,0,0,0,1,0
280,2016,1500,1,2,3,879,0,0,0,1,0
281,2016,1500,1,3,3,880,0,0,0,1,0
282,2016,1500,1,4,3,885,0,0,0,1,0
283,2016,1500,1,4,3,889,0,0,0,1,0
284,2016,1500,1,4,3,889,0,0,0,1,0
285,2016,1500,1,4,3,892,0,0,0,1,0
286,2016,1500,1,4,3,902,0,0,0,1,0
287,2016,200,1,1,0,113,1,0,0,0,0
288,2016,200,1,2,0,113,1,0,0,0,0
289,2016,200,1,3,0,113,1,0,0,0,0
290,2016,200,1,4,0,115,1,0,0,0,0
291,2016,200,1,4,0,115,1,0,0,0,0
292,2016,200,1,4,0,115,1,0,0,0,0
293,2016,200,1,4,0,116,1,0,0,0,0
294,2016,200,1,4,0,116,1,0,0,0,0
295,2016,200,0,1,0,125,1,0,0,0,0
296,2016,200,0,2,0,126,1,0,0,0,0
297,2016,200,0,3,0,127,1,0,0,0,0
298,2016,200,0,4,0,127,1,0,0,0,0
299,2016,200,0,4,0,128,1,0,0,0,0
300,2016,200,0,4,0,128,1,0,0,0,0
301,2016,200,0,4,0,129,1,0,0,0,0
302,2016,200,0,4,0,129,1,0,0,0,0
303,2016,200,1,1,0,127,0,1,0,0,0
304,2016,200,1,2,0,127,0,1,0,0,0
305,2016,200,1,3,0,127,0,1,0,0,0
306,2016,200,1,4,0,127,0,1,0,0,0
307,2016,200,1,4,0,127,0,1,0,0,0
308,2016,200,1,4,0,127,0,1,0,0,0
309,2016,200,1,4,0,128,0,1,0,0,0
310,2016,200,1,4,0,128,0,1,0,0,0
311,2016,200,1,1,0,113,0,0,1,0,0
312,2016,200,1,2,0,113,0,0,1,0,0
313,2016,200,1,3,0,113,0,0,1,0,0
314,2016,200,1,4,0,114,0,0,1,0,0
315,2016,200,1,4,0,114,0,0,1,0,0
316,2016,200,1,4,0,115,0,0,1,0,0
317,2016,200,1,4,0,116,0,0,1,0,0
318,2016,200,1,4,0,117,0,0,1,0,0
319,2016,200,0,1,0,124,0,0,1,0,0
320,2016,200,0,2,0,124,0,0,1,0,0
321,2016,200,0,3,0,125,0,0,1,0,0
322,2016,200,0,4,0,125,0,0,1,0,0
323,2016,200,0,4,0,127,0,0,1,0,0
324,2016,200,0,4,0,127,0,0,1,0,0
325,2016,200,0,4,0,127,0,0,1,0,0
326,2016,200,0,4,0,127,0,0,1,0,0
327,2016,200,1,1,0,104,0,0,0,1,0
328,2016,200,1,2,0,105,0,0,0,1,0
329,2016,200,1,3,0,105,0,0,0,1,0
330,2016,200,1,4,0,105,0,0,0,1,0
331,2016,200,1,4,0,105,0,0,0,1,0
332,2016,200,1,4,0,105,0,0,0,1,0
333,2016,200,1,4,0,105,0,0,0,1,0
334,2016,200,1,4,0,105,0,0,0,1,0
335,2016,200,0,1,0,113,0,0,0,1,0
336,2016,200,0,2,0,114,0,0,0,1,0
337,2016,200,0,3,0,114,0,0,0,1,0
338,2016,200,0,4,0,115,0,0,0,1,0
339,2016,200,0,4,0,115,0,0,0,1,0
340,2016,200,0,4,0,115,0,0,0,1,0
341,2016,200,0,4,0,116,0,0,0,1,0
342,2016,200,0,4,0,116,0,0,0,1,0
343,2016,200,1,1,0,114,0,0,0,0,1
344,2016,200,1,2,0,116,0,0,0,0,1
345,2016,200,1,3,0,117,0,0,0,0,1
346,2016,200,1,4,0,117,0,0,0,0,1
347,2016,200,1,4,0,117,0,0,0,0,1
348,2016,200,1,4,0,117,0,0,0,0,1
349,2016,200,1,4,0,118,0,0,0,0,1
350,2016,200,1,4,0,118,0,0,0,0,1
351,2016,200,0,1,0,126,0,0,0,0,1
352,2016,200,0,2,0,126,0,0,0,0,1
353,2016,200,0,3,0,128,0,0,0,0,1
354,2016,200,0,4,0,129,0,0,0,0,1
355,2016,200,0,4,0,130,0,0,0,0,1
356,2016,200,0,4,0,131,0,0,0,0,1
357,2016,200,0,4,0,132,0,0,0,0,1
358,2016,200,0,4,0,133,0,0,0,0,1
359,2016,400,1,1,0,221,0,0,0,1,0
360,2016,400,1,2,0,221,0,0,0,1,0
361,2016,400,1,3,0,223,0,0,0,1,0
362,2016,400,1,4,0,224,0,0,0,1,0
363,2016,400,1,4,0,224,0,0,0,1,0
364,2016,400,1,4,0,224,0,0,0,1,0
365,2016,400,1,4,0,225,0,0,0,1,0
366,2016,400,1,4,0,229,0,0,0,1,0
367,2016,400,0,1,0,236,0,0,0,1,0
368,2016,400,0,2,0,241,0,0,0,1,0
369,2016,400,0,3,0,241,0,0,0,1,0
370,2016,400,0,4,0,242,0,0,0,1,0
371,2016,400,0,4,0,244,0,0,0,1,0
372,2016,400,0,4,0,245,0,0,0,1,0
373,2016,400,0,4,0,245,0,0,0,1,0
374,2016,400,0,4,0,246,0,0,0,1,0
375,2016,400,1,1,0,246,0,0,0,0,1
376,2016,400,1,2,0,246,0,0,0,0,1
377,2016,400,1,3,0,249,0,0,0,0,1
378,2016,400,1,4,0,251,0,0,0,0,1
379,2016,400,1,4,0,251,0,0,0,0,1
380,2016,400,1,4,0,251,0,0,0,0,1
381,2016,400,1,4,0,255,0,0,0,0,1
382,2016,400,1,4,0,256,0,0,0,0,1
383,2016,400,0,1,0,266,0,0,0,0,1
384,2016,400,0,2,0,271,0,0,0,0,1
385,2016,400,0,3,0,272,0,0,0,0,1
386,2016,400,0,4,0,272,0,0,0,0,1
387,2016,400,0,4,0,274,0,0,0,0,1
388,2016,400,0,4,0,274,0,0,0,0,1
389,2016,400,0,4,0,275,0,0,0,0,1
390,2016,400,0,4,0,278,0,0,0,0,1
391,2016,50,1,1,0,21,0,0,0,1,0
392,2016,50,1,2,0,21,0,0,0,1,0
393,2016,50,1,3,0,21,0,0,0,1,0
394,2016,50,1,4,0,21,0,0,0,1,0
395,2016,50,1,4,0,21,0,0,0,1,0
396,2016,50,1,4,0,21,0,0,0,1,0
397,2016,50,1,4,0,21,0,0,0,1,0
398,2016,50,1,4,0,22,0,0,0,1,0
399,2016,50,0,1,0,24,0,0,0,1,0
400,2016,50,0,2,0,24,0,0,0,1,0
401,2016,50,0,3,0,24,0,0,0,1,0
402,2016,50,0,4,0,24,0,0,0,1,0
403,2016,50,0,4,0,24,0,0,0,1,0
404,2016,50,0,4,0,24,0,0,0,1,0
405,2016,50,0,4,0,24,0,0,0,1,0
406,2016,50,0,4,0,24,0,0,0,1,0
407,2016,800,0,1,1,484,0,0,0,1,0
408,2016,800,0,2,1,496,0,0,0,1,0
409,2016,800,0,3,1,496,0,0,0,1,0
410,2016,800,0,4,1,498,0,0,0,1,0
411,2016,800,0,4,1,500,0,0,0,1,0
412,2016,800,0,4,1,500,0,0,0,1,0
413,2016,800,0,4,1,504,0,0,0,1,0
414,2016,800,0,4,1,507,0,0,0,1,0
415,2012,100,1,1,0,52,1,0,0,0,0
416,2012,100,1,2,0,52,1,0,0,0,0
417,2012,100,1,3,0,52,1,0,0,0,0
418,2012,100,1,4,0,53,1,0,0,0,0
419,2012,100,1,4,0,53,1,0,0,0,0
420,2012,100,1,4,0,53,1,0,0,0,0
421,2012,100,1,4,0,53,1,0,0,0,0
422,2012,100,1,4,0,53,1,0,0,0,0
423,2012,100,0,2,0,58,1,0,0,0,0
424,2012,100,0,3,0,58,1,0,0,0,0
425,2012,100,0,4,0,58,1,0,0,0,0
426,2012,100,0,4,0,59,1,0,0,0,0
427,2012,100,0,4,0,59,1,0,0,0,0
428,2012,100,0,4,0,59,1,0,0,0,0
429,2012,100,0,4,0,59,1,0,0,0,0
430,2012,100,0,1,0,60,1,0,0,0,0
431,2012,100,1,2,0,58,0,1,0,0,0
432,2012,100,1,3,0,58,0,1,0,0,0
433,2012,100,1,4,0,59,0,1,0,0,0
434,2012,100,1,4,0,59,0,1,0,0,0
435,2012,100,1,4,0,59,0,1,0,0,0
436,2012,100,1,4,0,59,0,1,0,0,0
437,2012,100,1,4,0,59,0,1,0,0,0
438,2012,100,1,1,0,60,0,1,0,0,0
439,2012,100,0,1,0,65,0,1,0,0,0
440,2012,100,0,2,0,65,0,1,0,0,0
441,2012,100,0,3,0,66,0,1,0,0,0
442,2012,100,0,4,0,66,0,1,0,0,0
443,2012,100,0,4,0,66,0,1,0,0,0
444,2012,100,0,4,0,66,0,1,0,0,0
445,2012,100,0,4,0,66,0,1,0,0,0
446,2012,100,0,4,0,67,0,1,0,0,0
447,2012,100,1,1,0,51,0,0,1,0,0
448,2012,100,1,2,0,51,0,0,1,0,0
449,2012,100,1,2,0,51,0,0,1,0,0
450,2012,100,1,4,0,51,0,0,1,0,0
451,2012,100,1,4,0,51,0,0,1,0,0
452,2012,100,1,4,0,51,0,0,1,0,0
453,2012,100,1,4,0,51,0,0,1,0,0
454,2012,100,1,4,0,52,0,0,1,0,0
455,2012,100,0,1,0,55,0,0,1,0,0
456,2012,100,0,2,0,56,0,0,1,0,0
457,2012,100,0,3,0,56,0,0,1,0,0
458,2012,100,0,4,0,57,0,0,1,0,0
459,2012,100,0,4,0,57,0,0,1,0,0
460,2012,100,0,4,0,57,0,0,1,0,0
461,2012,100,0,4,0,57,0,0,1,0,0
462,2012,100,0,4,0,57,0,0,1,0,0
463,2012,100,1,1,0,47,0,0,0,1,0
464,2012,100,1,2,0,47,0,0,0,1,0
465,2012,100,1,3,0,47,0,0,0,1,0
466,2012,100,1,4,0,47,0,0,0,1,0
467,2012,100,1,4,0,47,0,0,0,1,0
468,2012,100,1,4,0,47,0,0,0,1,0
469,2012,100,1,4,0,48,0,0,0,1,0
470,2012,100,1,4,0,48,0,0,0,1,0
471,2012,100,0,1,0,53,0,0,0,1,0
472,2012,100,0,2,0,53,0,0,0,1,0
473,2012,100,0,3,0,53,0,0,0,1,0
474,2012,100,0,4,0,53,0,0,0,1,0
475,2012,100,0,4,0,53,0,0,0,1,0
476,2012,100,0,4,0,53,0,0,0,1,0
477,2012,100,0,4,0,53,0,0,0,1,0
478,2012,100,0,4,0,54,0,0,0,1,0
479,2012,1500,1,1,3,871,0,0,0,1,0
480,2012,1500,1,2,3,879,0,0,0,1,0
481,2012,1500,1,3,3,880,0,0,0,1,0
482,2012,1500,1,4,3,890,0,0,0,1,0
483,2012,1500,1,4,3,891,0,0,0,1,0
484,2012,1500,1,4,3,892,0,0,0,1,0
485,2012,1500,1,4,3,894,0,0,0,1,0
486,2012,1500,1,4,3,900,0,0,0,1,0
487,2012,200,1,1,0,113,1,0,0,0,0
488,2012,200,1,2,0,113,1,0,0,0,0
489,2012,200,1,3,0,113,1,0,0,0,0
490,2012,200,1,4,0,115,1,0,0,0,0
491,2012,200,1,4,0,115,1,0,0,0,0
492,2012,200,1,4,0,117,1,0,0,0,0
493,2012,200,1,4,0,117,1,0,0,0,0
494,2012,200,1,4,0,118,1,0,0,0,0
495,2012,200,0,1,0,124,1,0,0,0,0
496,2012,200,0,2,0,125,1,0,0,0,0
497,2012,200,0,3,0,126,1,0,0,0,0
498,2012,200,0,4,0,127,1,0,0,0,0
499,2012,200,0,4,0,127,1,0,0,0,0
500,2012,200,0,4,0,128,1,0,0,0,0
501,2012,200,0,4,0,128,1,0,0,0,0
502,2012,200,0,4,0,129,1,0,0,0,0
503,2012,200,1,1,0,127,0,1,0,0,0
504,2012,200,1,2,0,127,0,1,0,0,0
505,2012,200,1,3,0,128,0,1,0,0,0
506,2012,200,1,4,0,128,0,1,0,0,0
507,2012,200,1,4,0,129,0,1,0,0,0
508,2012,200,1,4,0,129,0,1,0,0,0
509,2012,200,1,4,0,129,0,1,0,0,0
510,2012,200,1,4,0,129,0,1,0,0,0
511,2012,200,0,1,0,139,0,1,0,0,0
512,2012,200,0,2,0,140,0,1,0,0,0
513,2012,200,0,3,0,140,0,1,0,0,0
514,2012,200,0,4,0,141,0,1,0,0,0
515,2012,200,0,4,0,143,0,1,0,0,0
516,2012,200,0,4,0,143,0,1,0,0,0
517,2012,200,0,4,0,143,0,1,0,0,0
518,2012,200,0,4,0,146,0,1,0,0,0
519,2012,200,1,1,0,112,0,0,1,0,0
520,2012,200,1,2,0,113,0,0,1,0,0
521,2012,200,1,3,0,113,0,0,1,0,0
522,2012,200,1,4,0,114,0,0,1,0,0
523,2012,200,1,4,0,115,0,0,1,0,0
524,2012,200,1,4,0,115,0,0,1,0,0
525,2012,200,1,4,0,115,0,0,1,0,0
526,2012,200,1,4,0,115,0,0,1,0,0
527,2012,200,0,1,0,124,0,0,1,0,0
528,2012,200,0,2,0,125,0,0,1,0,0
529,2012,200,0,3,0,125,0,0,1,0,0
530,2012,200,0,4,0,125,0,0,1,0,0
531,2012,200,0,4,0,126,0,0,1,0,0
532,2012,200,0,4,0,126,0,0,1,0,0
533,2012,200,0,4,0,127,0,0,1,0,0
534,2012,200,0,4,0,127,0,0,1,0,0
535,2012,200,1,1,0,103,0,0,0,1,0
536,2012,200,1,2,0,104,0,0,0,1,0
537,2012,200,1,2,0,104,0,0,0,1,0
538,2012,200,1,4,0,105,0,0,0,1,0
539,2012,200,1,4,0,105,0,0,0,1,0
540,2012,200,1,4,0,106,0,0,0,1,0
541,2012,200,1,4,0,106,0,0,0,1,0
542,2012,200,1,4,0,107,0,0,0,1,0
543,2012,200,0,1,0,113,0,0,0,1,0
544,2012,200,0,2,0,115,0,0,0,1,0
545,2012,200,0,3,0,115,0,0,0,1,0
546,2012,200,0,4,0,115,0,0,0,1,0
547,2012,200,0,4,0,116,0,0,0,1,0
548,2012,200,0,4,0,117,0,0,0,1,0
549,2012,200,0,4,0,117,0,0,0,1,0
550,2012,200,0,4,0,117,0,0,0,1,0
551,2012,200,1,1,0,114,0,0,0,0,1
552,2012,200,1,2,0,114,0,0,0,0,1
553,2012,200,1,3,0,116,0,0,0,0,1
554,2012,200,1,4,0,116,0,0,0,0,1
